state,action_0,action_1,action_2,action_3
361,-0.61,0.0,0.0,0.0
362,-0.61,0.0,0.0,-1.1400000000000001
363,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0
367,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,0.0
369,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0.0
371,0.0,0.0,0.0,0.0
372,-0.71,-0.71,0.8798321139283459,0.0
373,-0.71,0.0,0.0,0.0
374,-0.71,0.0,0.0,0.0
375,0.0,0.0,0.0,0.0
376,0.0,0.0,0.0,0.0
377,0.0,0.0,0.0,0.0
378,0.0,0.0,0.0,0.0
379,0.0,0.0,0.0,0.0
380,0.0,0.0,0.0,0.0
381,0.0,0.0,0.0,0.0
382,0.0,0.0,0.0,0.0
383,0.0,0.0,0.0,0.0
384,0.6353155711924926,3.5796206553894443,5.61555196541848,9.999999997786043
385,8.872667541835451,0.8865244952110054,2.95107652439655,2.535207106901894
386,7.783156865660618,1.5095789122471326,0.5327090382426332,-0.717570463519
387,-0.21000000000000002,-0.21000000000000002,1.2121917631494603,8.112642695499344
388,8.11840693506146,0.10022003299145033,-0.2,0.36342942514078197
389,12.548877244830786,0.7195787955145486,-0.9916190000000005,-1.0140953225294855
390,-0.31000000000000005,0.5354312701171535,0.8002260439849418,8.633702222476435
391,5.424294586730066,-0.6200000000000001,-0.6000000000000001,-0.6000000000000001
392,9.270307743123137,-1.816366502703625,-1.9800000000000009,-2.358982996115203
393,-0.95411000495889,-0.36862155855985806,-0.15962155855985816,12.051380097509718
394,12.08417804209924,-0.7988288532881715,-0.9000000000000001,-0.5303650783417243
395,8.073117798334165,-3.0088564896637138,-3.285480000000001,-3.6000000000000014
396,0.9077345022053264,0.0,-0.009999999999999998,8.837288745484354
397,10.572793199521396,-0.42000000000000004,-0.39100000000000007,-0.3827542691321505
398,8.119707231555479,-0.8400000000000003,-0.7000000000000002,-0.544985430570331
399,-0.31000000000000005,0.0,0.0,5.612059025403672
400,5.7841881549147605,-1.2400000000000002,-1.2000000000000002,-1.4730000000000003
401,4.832012166552084,-1.2400000000000002,-1.0000000000000002,-1.1900000000000002
402,-1.0645860336817137,-0.41,-0.53896,4.385730665076745
403,4.985865257707566,-1.6400000000000001,-1.5000000000000004,-1.3964965676640315
404,9.352087813770027,-1.6833004549011978,-1.5000000000000004,-1.5620000000000003
405,-0.9690000000000001,-0.8178645117941155,-0.608738346437906,1.3812289520683618
406,-0.06681673493533696,-2.04,-2.0000000000000004,-2.0
407,6.377476789413694,-2.9831756421715814,-2.77,-3.0
408,-0.31000000000000005,-0.31000000000000005,-0.30310000000000004,10.728289506321758
409,11.500715094110326,-0.2445226449530321,0.21189316919234513,-0.9000000000000001
410,1.760829448087489,-1.2901848385426264,-1.4000000000000004,-1.5000000000000004
411,-0.41,-0.41,0.012625357739834447,5.741881047583954
412,-0.39086233939157033,-2.0500000000000003,-2.0806039073164238,-1.9723360000000003
413,2.655439203054463,-2.4590000000000005,-2.400000000000001,-2.3794118401380007
414,-0.51,-0.51,-0.4846906728256624,3.9995346839210306
415,1.3751477231990088,-2.982438257080846,-1.9508000000000005,-2.0
416,-0.09764157185298272,-3.5043289655138796,-3.538573798727304,-3.2167810225869693
417,-1.159,-1.0647022710156797,-0.5,1.7987348348348402
418,-0.5315320054017316,-4.108808784466004,-2.983,-3.4693270554423474
419,-1.6542788743045929,-4.825000000000001,-5.0,-4.800000000000002
420,-1.09134052577,-0.41,-0.30000000000000004,12.792760196241357
421,13.075068007558905,-1.6400000000000001,-1.5000000000000004,-1.1739841602644743
422,-1.0636481189860236,-2.4343803396441515,-3.1697505666756367,-2.4000000000000004
423,0.0,0.0,0.0,6.686539356098737
424,2.520286262092824,-3.06,-3.121210000000001,-3.0
425,-3.622200037926586,-4.029000000000001,-3.998900000000002,-4.381436705700001
426,-0.61,-0.8795067073326379,-0.670506707332638,5.155731284729059
427,0.8142746962925121,-3.5588757267848425,-3.4258630146735594,-3.2782140060631164
428,-4.535582270700291,-4.880000000000001,-4.5,-4.798531085324228
429,-1.9241,-1.2710959,-0.6000000000000001,2.0213312267257715
430,1.508364276142197,-3.541,-4.140756557713212,-3.4300000000000006
431,-6.279776039667575,-6.36988237965123,-6.514066955714623,-6.82302272158578
432,1.9331311516334897,7.1165940122501805,17.998937156266244,3.2228982775511787
433,-0.21000000000000002,-0.21000000000000002,4.253203974146799,0.0
434,-0.21000000000000002,-0.21000000000000002,4.012128597350658,0.0
435,-0.31000000000000005,-0.31000000000000005,10.091265414826266,1.2606314457702905
436,-0.31000000000000005,-0.31000000000000005,2.056981504479679,0.0
437,-0.31000000000000005,-0.31000000000000005,0.790678612192471,-0.26020819209219237
438,-0.41,-0.41,5.594227751635868,0.840068390760309
439,-0.41,0.0,0.0,0.0
440,-0.41,-0.41,1.4531926769068005e-05,0.0
441,-0.51,-0.51,10.3302528874871,0.6012867053740827
442,-0.51,-0.9690000000000001,1.2550938411227395,0.0
443,-0.51,-0.51,-0.2580350967264168,-0.5
444,-0.31000000000000005,0.0,0.0,0.0
445,-0.31000000000000005,0.0,0.6325551890953781,0.0
446,0.0,0.0,0.0,0.0
447,0.0,0.0,0.0,0.0
448,0.0,0.0,0.0,0.0
449,0.0,0.0,0.0,0.0
450,0.0,0.0,0.0,0.0
451,0.0,0.0,0.0,0.0
452,0.0,0.0,0.0,0.0
453,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,0.0
455,0.0,0.0,0.0,0.0
456,-0.41,0.0,0.0,0.0
457,-0.41,0.0,0.0,0.0
458,0.0,0.0,0.0,0.0
459,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,0.0
465,0.0,0.0,0.0,0.0
466,0.0,0.0,0.0,0.0
467,0.0,0.0,0.0,0.0
468,-0.51,0.0,0.0,0.0
469,-0.51,0.0,0.0,0.0
470,0.0,0.0,0.0,0.0
471,0.0,0.0,0.0,0.0
472,0.0,0.0,0.0,0.0
473,0.0,0.0,0.0,0.0
474,0.0,0.0,0.0,0.0
475,0.0,0.0,0.0,0.0
476,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,0.0
478,0.0,0.0,0.0,0.0
479,0.0,0.0,0.0,0.0
480,1.0872867142514764,-0.31000000000000005,23.893955213097204,3.1471224860888887
481,2.0993289934799098,-0.31000000000000005,0.2,0.0
482,-0.31000000000000005,-0.31000000000000005,0.31254263193319193,0.0
483,-0.41,-0.41,12.140973269916637,0.0
484,-0.015612354186549339,0.0,0.0,0.0
485,-0.41,-0.41,0.08209999999999998,0.0
486,-0.51,-0.51,8.451732880277785,0.0
487,-0.51,0.0,0.0,0.0
488,-0.51,-0.51,-0.5535060209773682,-0.5
489,-1.9779104227890745,-0.61,-0.08,9.376993685903145
490,-0.61,-0.61,-0.08474572920802835,0.0
491,-1.279,-1.2200000000000002,-1.0309000000000001,-1.2000000000000002
492,-0.41,0.0,0.0,0.0
493,-0.41,0.0,0.0,-0.4
494,0.0,0.0,0.0,0.0
495,0.0,0.0,0.0,0.0
496,0.0,0.0,0.0,0.0
497,0.0,0.0,0.0,0.0
498,0.0,0.0,0.0,0.0
499,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.0
504,-0.51,0.0,0.0,0.0
505,-0.51,-0.51,0.0,0.0
506,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,0.0
510,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,0.0
512,0.0,0.0,0.0,0.0
513,0.0,0.0,0.0,0.0
514,0.0,0.0,0.0,0.0
515,0.0,0.0,0.0,0.0
516,-0.61,-0.61,1.313614782707552,0.0
517,-0.155073018854067,0.0,0.0,0.0
518,0.0,0.0,0.0,0.0
519,0.0,0.0,0.0,0.0
520,0.0,0.0,0.0,0.0
521,0.0,0.0,0.0,0.0
522,0.0,0.0,0.0,0.0
523,0.0,0.0,0.0,0.0
524,0.0,0.0,0.0,0.0
525,0.0,0.0,0.0,0.0
526,0.0,0.0,0.0,0.0
527,0.0,0.0,0.0,0.0
528,-0.41,4.918069537517106,11.017355431441183,29.767326609523437
529,-0.41,-0.41,0.3621447237042409,0.0
530,-0.41,0.0,0.127,0.0
531,-1.019,-0.51,15.154464874041436,0.0
532,-0.51,0.0,0.0,0.0
533,-0.51,-0.51,-0.5174478165574707,-0.5
534,-0.61,-0.61,9.74758156938942,0.0
535,-0.61,0.0,0.0,0.0
536,-0.61,-0.61,-0.8449000000000002,-0.6000000000000001
537,-2.3501000000000003,-1.349,-0.010000000000000009,5.200131618743541
538,0.0,0.0,0.0,0.0
539,-1.558,-1.42,-1.6934747840335582,-1.4000000000000001
540,-0.51,0.0,0.0,0.0
541,0.656362537435724,0.0,0.0,0.0
542,0.0,0.0,0.0,0.0
543,0.0,0.0,0.0,0.0
544,0.0,0.0,0.0,0.0
545,0.0,0.0,0.0,0.0
546,0.0,0.0,0.0,0.0
547,0.0,0.0,0.0,0.0
548,0.0,0.0,0.0,0.0
549,0.0,0.0,0.0,0.0
550,0.0,0.0,0.0,0.0
551,0.0,0.0,0.0,0.0
552,-0.684850458,-0.61,-0.1,2.609108849235469
553,-0.61,-0.61,-0.0761619338375505,0.0
554,0.0,0.0,0.0,0.0
555,0.0,0.0,0.0,0.0
556,0.0,0.0,0.0,0.0
557,0.0,0.0,0.0,0.0
558,0.0,0.0,0.0,0.0
559,0.0,0.0,0.0,0.0
560,0.0,0.0,0.0,0.0
561,0.0,0.0,0.0,0.0
562,0.0,0.0,0.0,0.0
563,0.0,0.0,0.0,0.0
564,-0.71,-0.71,0.42350339514178253,0.0
565,0.05389141620330662,0.0,0.0,0.0
566,-0.71,0.0,0.0,0.0
567,0.0,0.0,0.0,0.0
568,0.0,0.0,0.0,0.0
569,0.0,0.0,0.0,0.0
570,0.0,0.0,0.0,0.0
571,0.0,0.0,0.0,0.0
572,0.0,0.0,0.0,0.0
573,0.0,0.0,0.0,0.0
574,0.0,0.0,0.0,0.0
575,0.0,0.0,0.0,0.0
576,8.528141870703273,9.349481190095567,6.129657730391975,14.999999999999995
577,13.854575815322292,0.6606495231149936,0.01974999999999999,1.1727626785529766
578,12.79270387042024,1.0141488002423722,2.1076601699873554,-0.19278569816100855
579,0.957759101494564,4.447315390760362,-0.1,13.246220027179188
580,14.305881947696088,2.3780868620964846,1.612974526600356,0.7133469571608406
581,17.538031794954207,-0.4895021219208495,2.579614151620416,-0.6000000000000001
582,0.31601213344746143,1.3085153689005018,1.5532670127481305,13.85287483757139
583,14.463517890202457,-0.9300000000000002,-1.0000000000000002,-0.15299711874886335
584,20.378582237187494,2.691550075865667,-1.7399854680732316,-1.5000000000000004
585,-0.10856065911348944,1.2753235413959068,1.113135512052509,19.52331068943101
586,19.658301570986968,0.0,0.0,0.0
587,12.971548278081517,-2.82804151124116,-2.7000000000000006,-2.8000000000000007
588,-0.2324515420020837,-0.02720000000000003,-0.1,15.900568580708077
589,15.433293442810605,2.1191681823962027,-0.30000000000000004,-0.4
590,9.666623389960241,-0.3156397576035474,0.5548501406602124,-0.10980200328164591
591,-0.9195522289126874,0.39923440224849066,1.6608201018240898,11.797978123470148
592,15.582256910887548,0.46636464104382214,1.0209087144135884,0.8278524020129165
593,8.38694555515445,-1.5196999057897436,-1.997100000000001,-1.0302410764715835
594,-0.41,-0.41,0.21391771918255642,8.6884452264136
595,9.55516037001725,-0.5953550281127683,-0.07024588101316837,-0.8
596,7.676395342692204,-2.8652000000000006,-2.9843921018473796,-2.8000000000000007
597,-0.992474057460744,-0.51,0.14027583782381378,6.299711485368069
598,12.02291499918064,-1.479,-1.5700000000000003,-1.5
599,6.709596506766583,-3.5700000000000003,-3.2553581047597016,-3.4540000000000006
600,0.394201096004969,2.9421816108671957,-0.2,19.42511844361736
601,18.400515072869265,-0.31000000000000005,-0.4,-0.6000000000000001
602,3.0971904484835764,-2.136440460039284,-2.000000000000001,-2.0366000000000004
603,-0.41,-0.5704367129283999,-0.30000000000000004,9.070708603138547
604,10.078704948337718,-0.8200000000000001,-0.6000000000000001,-1.052858105771
605,0.7225464562348847,-3.5721356571121663,-2.8220959591850963,-2.77
606,-0.51,-0.51,-0.551,8.538434798860811
607,10.297935702824368,-1.02,-1.2000000000000002,-1.5
608,0.19673982942802687,-3.5621,-3.775933991308494,-3.905900000000001
609,-0.61,-0.61,-0.5,7.014519393476008
610,2.323887317279583,-2.395054488807822,-2.0,-1.8000000000000003
611,-0.3399899944043016,-6.045000000000002,-5.95,-5.984437867004519
612,-0.18354850736652728,-0.41,-0.30000000000000004,24.387303440630884
613,19.969373729984298,-1.2470306669343811,-1.2000000000000002,-1.2000000000000002
614,1.442601681657671,-3.690000000000001,-3.803868607967207,-3.6000000000000014
615,-0.51,-0.51,-0.4,10.83852540253709
616,12.99037700525915,-1.385212292468114,-1.2415817132684714,-0.8997207480916812
617,-4.540905019540732,-5.1000000000000005,-4.8000000000000025,-5.0
618,-2.2432144301599046,0.0,0.17092908940963253,9.94776656881181
619,3.826666551156909,-1.8300000000000005,-2.0,-1.8000000000000003
620,-5.615937556524919,-6.690566962323288,-6.429177880000002,-6.000000000000002
621,-1.349,-0.71,-0.6000000000000001,6.465742330285625
622,3.8668786720147144,-2.84,-2.9130273021285196,-2.8000000000000007
623,-7.936971849630572,-8.520000000000001,-8.288700000000002,-8.382721209708327
624,6.668532933674487,10.701539082169784,9.88931952908631,21.9779455714098
625,6.590185521954659,-0.21000000000000002,0.0888455741187208,-0.2
626,3.1374604864214994,-0.8400000000000003,-0.8000000000000003,-0.7446880988106362
627,-0.19839516366938204,1.5717137291020156,3.923794360914907,17.34728617794492
628,-0.31000000000000005,0.0,0.0,0.0
629,-0.6471874635743428,-1.2400000000000002,-1.2000000000000002,-1.2000000000000002
630,-0.3380821590363933,0.32159157390586246,-0.30000000000000004,13.52151748142537
631,-0.41,0.0,0.0,0.0
632,-0.641541669517635,-2.4600000000000004,-2.1000000000000005,-2.3837426790580007
633,-0.7153061713744482,-0.51,1.4600446487109897,10.995117068580358
634,1.0196347500892753,-0.51,-0.8,-1.0
635,-0.4091191501469642,-3.5700000000000003,-3.200000000000001,-3.5
636,0.20348637022842803,0.7150136111991199,0.6786454050830002,16.10887569447125
637,2.463346371314937,-0.31000000000000005,-0.4,-0.6000000000000001
638,-0.5890000000000002,-0.31000000000000005,-0.4,-0.5900000000000001
639,0.0,0.0,0.0,0.0
640,0.0,0.0,0.0,0.0
641,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0
645,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0
648,-0.41,-0.41,0.7969752721841843,14.397711762441014
649,1.521752930665589,-0.41,-0.5700000000000001,-0.8
650,-0.8200000000000001,-0.41,-0.6000000000000001,-0.8
651,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,0.0
656,0.0,0.0,0.0,0.0
657,0.0,0.0,0.0,0.0
658,0.0,0.0,0.0,0.0
659,0.0,0.0,0.0,0.0
660,-0.51,-0.51,-0.4,11.373252191171126
661,-0.51,0.0,0.0,0.0
662,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,0.0
664,0.0,0.0,0.0,0.0
665,0.0,0.0,0.0,0.0
666,0.0,0.0,0.0,0.0
667,0.0,0.0,0.0,0.0
668,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0
670,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0
672,2.9775192022020343,10.27029870978679,9.370419162512919,28.90960349905987
673,4.205770128412242,-0.31000000000000005,-0.4,-0.6000000000000001
674,-1.0060136117081695,-1.2400000000000002,-1.2000000000000002,-1.4800000000000004
675,0.6794775609598547,0.540726723916878,-0.30000000000000004,22.57813802981278
676,-0.70256,-0.8200000000000001,-0.9000000000000001,-0.8
677,-1.704092875614695,-2.047,-2.3775382187462006,-2.0000000000000004
678,-0.5960222803798283,-0.51,-0.4,19.293499975355004
679,-0.2424100885822597,-0.51,-0.8,-1.0
680,-2.8196312359521247,-3.06,-2.8000000000000007,-3.0
681,-0.61,-0.61,-0.5,14.68193215716819
682,-0.61,0.0,-0.5,0.0
683,-2.6570889972923437,-3.6600000000000006,-4.0,-4.200000000000001
684,-0.29114373208231487,-0.32951412811999975,0.770916442207527,16.690101103231136
685,0.22843364355360152,-0.41,-0.6000000000000001,-0.8
686,-0.41,0.0,0.0,0.0
687,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,0.0
689,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0
691,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0
696,-0.987689688232505,0.6374726378114153,0.04537872248010005,18.394342659529016
697,1.8087071001214556,-0.51,-0.4,-0.9261619338375505
698,0.0,0.0,0.0,0.0
699,0.0,0.0,0.0,0.0
700,0.0,0.0,0.0,0.0
701,0.0,0.0,0.0,0.0
702,0.0,0.0,0.0,0.0
703,0.0,0.0,0.0,0.0
704,0.0,0.0,0.0,0.0
705,0.0,0.0,0.0,0.0
706,0.0,0.0,0.0,0.0
707,0.0,0.0,0.0,0.0
708,-0.61,-0.8473461430564413,-0.26700126260411616,12.646346262469402
709,1.2868377853434803,-0.61,-1.0,-1.2000000000000002
710,-0.61,0.0,0.0,0.0
711,0.0,0.0,0.0,0.0
712,0.0,0.0,0.0,0.0
713,0.0,0.0,0.0,0.0
714,0.0,0.0,0.0,0.0
715,0.0,0.0,0.0,0.0
716,0.0,0.0,0.0,0.0
717,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,0.0
719,0.0,0.0,0.0,0.0
720,2.3034338552397697,1.6747904773968727,5.498984425780867,35.12867007705081
721,0.19800798824537236,-0.41,-0.6000000000000001,-0.8
722,0.09215372148331774,-0.41,-0.6000000000000001,-0.8
723,-0.51,-0.51,-0.4,22.70967072449845
724,0.0,0.0,0.0,0.0
725,-1.526444596,-1.53,-1.4756,-1.5
726,-0.61,-0.61,-0.5,22.33951164063563
727,-0.61,0.0,0.0,0.0
728,-1.8931,-1.8300000000000005,-1.5,-1.8000000000000003
729,-1.55341,-0.71,-0.7880219644797255,18.800997046767414
730,-0.71,0.0,0.0,0.0
731,-2.206462738167767,-2.13,-1.8000000000000003,-2.1000000000000005
732,-0.7718869667461479,0.5804768189745276,2.18710081208391,25.58399210611391
733,0.10389852615066458,-0.51,-0.8,-1.0
734,-1.029571,-0.51,-0.8,-1.0
735,0.0,0.0,0.0,0.0
736,0.0,0.0,0.0,0.0
737,0.0,0.0,0.0,0.0
738,0.0,0.0,0.0,0.0
739,0.0,0.0,0.0,0.0
740,0.0,0.0,0.0,0.0
741,0.0,0.0,0.0,0.0
742,0.0,0.0,0.0,0.0
743,0.0,0.0,0.0,0.0
744,-0.61,-0.61,2.046771859225596,24.888949107698743
745,-0.61,0.0,0.0,-0.6000000000000001
746,-0.61,0.0,0.0,0.0
747,0.0,0.0,0.0,0.0
748,0.0,0.0,0.0,0.0
749,0.0,0.0,0.0,0.0
750,0.0,0.0,0.0,0.0
751,0.0,0.0,0.0,0.0
752,0.0,0.0,0.0,0.0
753,0.0,0.0,0.0,0.0
754,0.0,0.0,0.0,0.0
755,0.0,0.0,0.0,0.0
756,-0.71,-0.71,-0.6000000000000001,23.314780759874385
757,1.0630328075264217,-0.71,-1.2000000000000002,-1.4000000000000001
758,-0.71,0.0,0.0,0.0
759,0.0,0.0,0.0,0.0
760,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,0.0
762,0.0,0.0,0.0,0.0
763,0.0,0.0,0.0,0.0
764,0.0,0.0,0.0,0.0
765,0.0,0.0,0.0,0.0
766,0.0,0.0,0.0,0.0
767,0.0,0.0,0.0,0.0
768,0.0,0.0,0.0,0.0
769,0.0,0.0,0.0,0.0
770,0.0,0.0,0.0,0.0
771,2.7516626678082874,-0.6280000000000001,-0.3726093144348427,-0.7900000000000001
772,4.154460769933281,-1.0236471644088558,-0.8000000000000003,-0.7900000000000001
773,5.602250069997894,-0.7810900000000001,-0.18834984389186427,-0.8000000000000002
774,8.973589370765161,-0.6200000000000001,-0.8000000000000002,-0.6363166242131649
775,8.965803337136562,-0.9300000000000002,-0.8000000000000002,-0.9000000000000001
776,11.028590957145015,-0.5890000000000002,0.07415070440302363,-0.6130229521820862
777,16.974922386236198,-1.708973452883408,0.8016566813774981,1.5339398803970308
778,17.145994696604173,-1.3948434361481445,-1.2000000000000002,0.2638172560095601
779,19.193422554557976,-1.704701,-1.2000000000000002,-0.9420293355430703
780,-0.3131450186394586,-0.6320616542488466,6.777696441710605,0.3126886018549637
781,-0.21000000000000002,-0.21000000000000002,7.9359492168056995,1.1030893307755347
782,-0.42844648801500007,-0.41311888374318406,6.801123311001525,0.0
783,-0.5141394187059277,-0.31000000000000005,2.532048249165654,-0.13593901289490704
784,-0.317656302303507,-0.6556812953715088,8.10331294240965,0.3418024816036847
785,-0.31000000000000005,-0.49563068599253646,11.794465647213475,0.0
786,-0.5918142754288807,-0.41,4.0493223494334565,-0.6814346166066036
787,-0.013826679148418841,-0.9699673697758201,6.452649403800676,-0.03992254665635431
788,-0.72,-0.8637008926283634,16.767001368747387,0.0
789,-1.252174,-1.2069179,0.8749065904463966,-1.451
790,-0.51,-1.0368199369370241,13.911622914165097,0.0
791,-0.51,-0.51,11.256786050310401,-0.5
792,-0.31117296399431776,-0.3719545308615625,14.559637607188032,0.848890322815298
793,0.07493372939149373,-0.42048546673970755,15.84036623270752,0.0
794,-0.31000000000000005,-0.5890000000000002,14.810420472703441,0.0
795,-0.41,-0.41,8.695784770124293,0.0
796,-0.42924850939093057,-0.8418139665065625,15.088148900016623,0.0
797,-0.9680732882402006,-0.8200000000000001,18.628880394830087,0.0
798,-0.762949038003313,-0.51,6.6584115039647465,0.0
799,-1.2741,-0.51,13.879680878259384,0.7349103845055792
800,-0.51,-2.061274530269916,21.05800547401669,0.0
801,-0.6527459176663442,-0.61,5.719578651360841,-0.5831192864011147
802,0.4860785924576231,-1.286319698330664,20.06384855096135,0.9554460820306249
803,0.3848739985701075,-0.61,20.36567784693391,1.068581390719777
804,-0.41,-0.32027929997740273,22.8585334213476,1.0172568154148711
805,-0.41,-0.41,23.87858495802703,0.0
806,-0.6056608316307092,0.09874702340574082,22.737640031738795,2.8643055022567205
807,-0.51,-1.02,18.288333632982678,0.0
808,-0.51,-0.51,23.699849281087793,0.0
809,0.0,-0.36946440926936724,26.219770269363785,0.0
810,-1.0750442941052634,-1.1091813657270282,14.676941148647083,0.8172470035997462
811,-1.0127448155855219,-0.61,22.036420111920318,0.0
812,-0.61,0.23006703506006798,29.76019727638005,0.09230564500249243
813,-0.71,-0.71,13.152735001300083,-0.54404124
814,-1.0189963087579366,-2.1254713443442967,28.115233493190804,0.9416064271697547
815,-1.349,-0.7420540255359258,32.48750525527963,1.8208247868436898
816,-0.9651510000000003,5.399367916945327,-0.6000000000000001,-0.7357592284916518
817,-0.920471,3.8336657729061594,-0.2985325177194975,-0.8000000000000002
818,-1.1795710000000001,2.380265847493255,-0.6274292482439398,-0.8000000000000002
819,-1.4323490000000003,0.3264250676562321,-1.7430074724321094,-1.7901740619680004
820,-0.22781055596605182,-1.1960637893519213,-1.2000000000000002,-1.2000000000000002
821,0.46312065556882304,-1.2375793582370203,-1.3015722470120785,-1.2000000000000002
822,1.9875804126287893,-1.35469,-1.5000000000000004,-2.280122348159299
823,2.738740805570793,-1.3772876708351047,-1.4928330700000003,-1.9111748232450796
824,4.644652291945487,-1.4267236313024116,-0.9000000000000001,-1.2000000000000002
825,8.102914653572205,-1.3709451218700002,-1.2000000000000002,-1.2980870644543725
826,7.509307489324976,-1.4620261407532131,-0.9985515364493349,-1.0
827,13.277242040950387,-1.4499209999999998,-1.6000000000000003,-1.1849734386847768
828,-1.1229083665838262,-0.23871885908140142,8.29113405423637,0.0
829,-0.31000000000000005,-0.31000000000000005,7.951443080955773,0.0
830,-0.31000000000000005,-0.31000000000000005,2.0518724465259566,-0.22592643774
831,-0.41,-0.73135,0.2687246718981326,0.0
832,-0.41,-0.41,1.6196100044500468,0.0
833,-0.6984645999999999,-0.7789999999999999,0.5482074628825737,-0.38410000000000005
834,-0.9690000000000001,-0.96564,1.611666583374471,-1.0
835,-0.51,-1.019,1.1633145592354723,-0.838832043255692
836,-0.51,-1.0571596934514826,-0.23431592169816012,-0.5
837,-0.11847478658617003,-1.2536564778743355,-0.9951526870000001,-1.1500000000000001
838,-0.61,-1.9136394117076425,0.2533273891340728,-0.6000000000000001
839,4.913247054510756,-1.9567457623553905,-0.659999,-1.7074685675172003
840,0.28623265571162415,-0.5052133128983055,20.086155775722112,0.9569881605212681
841,-0.41,-0.7147399162120516,14.719755235242982,-0.07988860527123523
842,-0.41,-1.0370263922838072,9.632924971658236,0.0
843,-0.51,-0.51,3.4777514741295428,-0.18182941838897074
844,-0.51,-0.7853510097231002,9.82925268070345,0.0
845,-0.51,-0.51,4.956305388591945,-0.18876639056948752
846,-0.61,-1.2200000000000002,1.3392122548540775,0.0
847,-1.064822450366123,-1.8758239076051404,5.131108477089216,0.0
848,-0.61,-1.9032268207488117,1.8417307452336866,0.0
849,-0.71,-0.71,0.8523425456653011,-0.6392724852167619
850,-0.4933416265880236,-0.71,7.359955417475775,0.00010079356705088027
851,-0.5115289637370705,-0.71,3.537320725786848,0.0
852,-0.7129477155343271,-0.6786841189636786,25.889165445706556,0.0
853,-0.29054981269584623,-0.51,23.263459285981657,1.3683348134056832
854,-1.063440016543908,-0.51,18.18911037389477,1.2798137669745029
855,-0.61,-0.61,16.725285516998323,0.0
856,-1.2507552104335704,-0.61,17.863729750665826,1.4189940847141496
857,0.0,-1.0634650351619506,16.70871318261936,0.0
858,-1.9846646258257374,-1.405006232215317,11.803525760693898,0.0
859,-0.71,-1.3884512662244848,15.688169239740294,-0.7000000000000001
860,-0.71,-1.5277202171606201,16.21204166840262,0.0
861,-0.81,-0.81,8.614437694878193,-0.4189345132391374
862,-0.81,-1.6190000000000002,15.897073334899932,-1.310128
863,-0.81,-2.53436181,20.88162152597026,0.9739825128816083
864,-0.8801000000000003,12.120542307261514,0.2172419806264067,-0.8675081672693157
865,-1.0665,9.583748281468969,-0.11534987795145113,-0.9000000000000001
866,-1.5130855528433091,10.023190713678286,-0.4630557763657035,-0.314049250575706
867,-1.0116973211168332,4.382729010857719,-1.0931989783178788,-0.8
868,-1.3716949999999999,2.2906658103068382,-1.5000000000000004,-1.8712156139069498
869,-1.131669704783436,4.619030096921309,-0.8236711025779883,-1.0052987007149317
870,-1.707953501985837,1.0056733339096924,-1.6000000000000003,-1.9700000000000002
871,1.6677033303748212,-1.9348113705854701,-2.0000000000000004,-2.0
872,3.6183678139444604,-1.56772,-1.6000000000000003,-2.179791949270356
873,4.981509277548398,-1.7476396826222778,-2.4703665336867573,-1.8000000000000003
874,0.8119199867833493,-1.939660860700153,-2.0,-2.4000000000000004
875,7.628633407327291,-0.61,-1.0,-1.2000000000000002
876,-1.1692705378069463,-0.41,16.19097857781421,-0.13349063126075925
877,-0.41,-0.41,8.443740270589657,-0.2068769871413456
